molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1933882,N#C/C(=C\c1ccc(-c2cccs2)s1)c1nc2ccccc2[nH]1,inactive,333.44100000000003,5.417080000000002,1.0,4.0,4.769551078621726
CHEMBL237370,O=C(/C=C/c1ccc(Cl)cc1Cl)NO,active,232.066,2.5120000000000005,2.0,2.0,6.173925197299173
CHEMBL2032250,O=C(/C=C/c1ccc(Br)cc1Cl)NO,active,276.517,2.6211,2.0,2.0,6.161150909262744
CHEMBL2032251,O=C(/C=C/c1ccccc1Cl)NO,inactive,197.621,1.8585999999999998,2.0,2.0,4.872895201635193
CHEMBL2032252,O=C(/C=C/c1ccc(-c2ccccc2)cc1Cl)NO,intermediate,273.71900000000005,3.5256000000000007,2.0,2.0,5.910094888560602
CHEMBL2032253,O=C(/C=C/c1ccc(-c2ccc(F)cc2)cc1Cl)NO,intermediate,291.709,3.6647000000000016,2.0,2.0,5.022733787572707
CHEMBL2032247,O=C(/C=C/c1ccc(-c2cccc(F)c2)cc1Cl)NO,inactive,291.709,3.6647000000000025,2.0,2.0,4.504455662453552
CHEMBL2032248,O=C(/C=C/c1ccc(-c2ccc(F)cc2F)cc1Cl)NO,active,309.699,3.8038000000000016,2.0,2.0,6.008773924307505
CHEMBL2032249,O=C(/C=C/c1ccc(-c2cc(F)c(F)c(F)c2)cc1Cl)NO,active,327.689,3.9429000000000016,2.0,2.0,6.1938200260161125
CHEMBL2032254,Nc1ccccc1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,active,288.73400000000004,3.107800000000001,3.0,3.0,6.259637310505756
CHEMBL2032255,COc1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cc1,inactive,303.745,3.534200000000001,2.0,3.0,4.490797477668897
CHEMBL2032256,COc1cccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)c1,inactive,303.745,3.534200000000001,2.0,3.0,4.603800652904264
CHEMBL2032257,Cc1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cc1,inactive,287.746,3.8340200000000015,2.0,2.0,4.2168113089247425
CHEMBL2032258,Cc1cccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)c1,inactive,287.746,3.8340200000000015,2.0,2.0,4.0
CHEMBL2032259,O=C(/C=C/c1ccc(-c2cccc(C(F)(F)F)c2)cc1Cl)NO,inactive,341.71599999999995,4.544400000000002,2.0,2.0,4.4179366370882915
CHEMBL2032260,O=C(/C=C/c1ccc(-c2ccc(C(F)(F)F)cc2)cc1Cl)NO,inactive,341.71599999999995,4.544400000000002,2.0,2.0,4.447331783887806
CHEMBL2032261,O=C(/C=C/c1ccc(-c2ccc3c(c2)OCO3)cc1Cl)NO,inactive,317.728,3.2543000000000006,2.0,4.0,4.480172006224281
CHEMBL2032262,CS(=O)(=O)c1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cc1,inactive,351.81100000000004,2.929100000000001,2.0,4.0,4.8124792791635365
CHEMBL2032263,O=C(/C=C/c1ccc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1Cl)NO,inactive,422.89000000000016,2.5465,2.0,5.0,4.0
CHEMBL2032264,O=C(/C=C/c1ccc(/C=C/c2ccccc2)cc1Cl)NO,inactive,299.757,4.029000000000003,2.0,2.0,4.164943898279883
CHEMBL2032265,CC(C)COc1ccc(/C=C/C(=O)NO)c(Cl)c1,inactive,269.728,2.8934000000000006,2.0,3.0,4.369572124974976
CHEMBL2032266,O=C(/C=C/c1ccc(N2CCCCC2)cc1Cl)NO,intermediate,280.75499999999994,2.8489000000000004,2.0,3.0,5.94692155651658
CHEMBL2032267,O=C(/C=C/c1ccc(N2CCOCC2)cc1Cl)NO,inactive,282.7269999999999,1.6951999999999998,2.0,4.0,4.455931955649724
CHEMBL2032268,O=C(/C=C/c1ccc(N2CCNCC2)cc1Cl)NO,inactive,281.74299999999994,1.2682,3.0,4.0,4.0
CHEMBL2032269,O=C(/C=C/c1ccc(-c2cccnc2)cc1Cl)NO,active,274.707,2.9206000000000003,2.0,3.0,6.638272163982407
CHEMBL2032270,O=C(/C=C/c1ccc(-c2cncc(Cl)c2)cc1Cl)NO,inactive,309.152,3.5740000000000016,2.0,3.0,4.5638373529592435
CHEMBL2032271,COc1cncc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)c1,inactive,304.733,2.9292000000000007,2.0,4.0,4.452225294612178
CHEMBL2032381,COc1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,active,304.733,2.9292000000000007,2.0,4.0,6.251811972993799
CHEMBL2032382,COc1cc(C)c(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,active,318.76000000000005,3.2376200000000006,2.0,4.0,6.1249387366083
CHEMBL2032383,COc1ncccc1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,active,304.73300000000006,2.9292000000000007,2.0,4.0,6.180456064458132
CHEMBL2032384,COc1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)c(OC)n1,intermediate,334.75900000000007,2.9378,2.0,5.0,5.096367483915762
CHEMBL2032385,COc1ncc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cc1Cl,inactive,339.178,3.582600000000002,2.0,4.0,4.0
CHEMBL2032386,O=C(/C=C/c1ccc(-c2cnc3ccccc3c2)cc1Cl)NO,inactive,324.767,4.073800000000002,2.0,3.0,5.0
CHEMBL2032387,O=C(/C=C/c1ccc(-c2ccncc2)cc1Cl)NO,active,274.707,2.9206000000000003,2.0,3.0,6.214670164989233
CHEMBL2032388,O=C(/C=C/c1ccc(-c2cncnc2)cc1Cl)NO,intermediate,275.695,2.3156000000000003,2.0,4.0,5.554395796726403
CHEMBL2032389,COc1ncc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,intermediate,305.721,2.3242000000000003,2.0,5.0,5.91721462968355
CHEMBL2032390,CN(C)c1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,inactive,317.776,2.9866,2.0,4.0,4.135488918941608
CHEMBL2032391,CNC(=O)c1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,inactive,331.75900000000007,2.2802000000000007,3.0,4.0,4.910094888560602
CHEMBL2032392,CN1CCN(c2ccc(-c3ccc(/C=C/C(=O)NO)c(Cl)c3)cn2)CC1,inactive,372.85600000000017,2.6724000000000006,2.0,5.0,4.671620396561262
CHEMBL2032393,Cn1nccc1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,intermediate,277.711,2.2591,2.0,4.0,5.87942606879415
CHEMBL2032394,Cn1cc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,inactive,277.711,2.2591,2.0,4.0,4.603800652904264
CHEMBL2032395,Cn1cncc1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,inactive,277.711,2.2591,2.0,4.0,4.651695136951839
CHEMBL2032396,Cc1noc(C)c1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,intermediate,292.722,3.130440000000001,2.0,4.0,5.935542010773082
CHEMBL2032397,O=C(/C=C/c1ccc(-c2cn[nH]c2)cc1Cl)NO,inactive,263.684,2.2487,3.0,3.0,4.1791420105603
CHEMBL2032398,O=C(/C=C/c1ccc(-c2cc[nH]n2)cc1Cl)NO,intermediate,263.684,2.2486999999999995,3.0,3.0,5.040481623027001
CHEMBL1505471,COC(=O)c1ccc(O)c2nc3c(C=O)c(O)cc(O)c3nc12,inactive,314.25300000000004,1.4989,3.0,8.0,4.301029995663981
CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,intermediate,853.9180000000001,3.735700000000003,4.0,14.0,5.2839966563652006
CHEMBL2336718,O=C(CC12CC3CC(C1)CC(c1ccc(-c4ccccc4)cc1)(C3)C2)NO,active,361.48500000000007,5.087100000000004,2.0,2.0,6.698970004336019
CHEMBL2336717,O=C(CC12CC3CC(C1)CC(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])(C3)C2)NO,active,375.38100000000014,3.2365000000000004,2.0,6.0,6.3979400086720375
CHEMBL2336716,O=C(CC12CC3CC(C1)CC(c1ccc([N+](=O)[O-])cc1)(C3)C2)NO,active,330.38400000000007,3.3283000000000005,2.0,4.0,6.301029995663981
CHEMBL2336715,O=C(CC12CC3CC(C1)CC(c1ccc(Br)cc1)(C3)C2)NO,active,364.2830000000001,4.1826000000000025,2.0,2.0,7.3979400086720375
CHEMBL2336714,O=C(CC12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2)NO,active,319.83200000000005,4.073500000000003,2.0,2.0,7.522878745280337
CHEMBL2336713,COc1ccc(C23CC4CC(CC(CC(=O)NO)(C4)C2)C3)cc1,active,315.41300000000007,3.428700000000002,2.0,3.0,6.6020599913279625
CHEMBL2336712,Cc1ccc(C23CC4CC(CC(CC(=O)NO)(C4)C2)C3)cc1,active,299.41400000000004,3.7285200000000014,2.0,2.0,6.6020599913279625
CHEMBL2336711,O=C(CC12CC3CC(C1)CC(c1ccc4c(c1)CCCC4)(C3)C2)NO,active,339.4790000000001,4.298900000000002,2.0,2.0,6.0
CHEMBL2336710,O=C(CC12CC3CC(C1)CC(c1ccc4ccccc4c1)(C3)C2)NO,active,335.4470000000001,4.573300000000003,2.0,2.0,6.522878745280337
CHEMBL2336709,O=C(CC12CC3CC(C1)CC(c1ccccc1)(C3)C2)NO,active,285.38699999999994,3.4201000000000015,2.0,2.0,6.301029995663981
CHEMBL2336708,O=C(CC12CC3CC(CC(CO)(C3)C1)C2)NO,intermediate,239.31499999999997,1.4607999999999999,3.0,3.0,5.468521082957745
CHEMBL2336707,O=C(CC12CC3CC(C1)CC(C(=O)O)(C3)C2)NO,inactive,253.29799999999997,1.5531,3.0,3.0,3.3010299956639813
CHEMBL2336727,O=C(CC12CC3CC(CC(Br)(C3)C1)C2)NO,intermediate,288.18499999999995,2.6158,2.0,2.0,5.853871964321762
CHEMBL2336726,O=C(CC12CC3CC(CC(Cl)(C3)C1)C2)NO,intermediate,243.73399999999998,2.4596999999999998,2.0,2.0,5.853871964321762
CHEMBL2336725,O=C(CC12CC3CC(CC(F)(C3)C1)C2)NO,intermediate,227.27899999999997,2.1904,2.0,2.0,5.508638306165727
CHEMBL2336724,CC(=O)OC12CC3CC(CC(CC(=O)NO)(C3)C1)C2,inactive,267.325,1.7839999999999998,2.0,4.0,4.619788758288394
CHEMBL2336723,COC12CC3CC(CC(CC(=O)NO)(C3)C1)C2,intermediate,239.31499999999994,1.8672999999999997,2.0,3.0,5.2441251443275085
CHEMBL2336722,O=C(CC12CC3CC(CC(O)(C3)C1)C2)NO,inactive,225.28799999999998,1.2131999999999998,3.0,3.0,4.638272163982407
CHEMBL2336721,O=C(CC12CC3CC(CC(C3)C1)C2)NO,active,209.289,2.0983,2.0,2.0,6.0
CHEMBL42527,Clc1ccc2c(NCCCNCCCNc3ccnc4cc(Cl)ccc34)ccnc2c1,active,454.40500000000014,5.9836000000000045,3.0,5.0,7.585026652029182
CHEMBL237370,O=C(/C=C/c1ccc(Cl)cc1Cl)NO,active,232.066,2.5120000000000005,2.0,2.0,6.3872161432802645
CHEMBL3098984,COc1ccccc1CNC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,336.3950000000001,3.4557200000000012,3.0,4.0,4.0
CHEMBL3098983,Cc1cc(N)c2cc(NC(=O)NCc3ccccc3Cl)ccc2n1,inactive,340.8140000000001,4.100520000000002,3.0,3.0,4.0
CHEMBL3098982,Cc1cc(N)c2cc(NC(=O)Nc3ccc(C(=O)c4ccccc4)cc3)ccc2n1,inactive,396.45000000000005,5.000420000000003,3.0,4.0,4.173925197299173
CHEMBL3098981,Cc1cc(N)c2cc(NC(=O)Nc3ccc(C(C)C)cc3)ccc2n1,inactive,334.42300000000006,4.892820000000002,3.0,3.0,4.207608310501746
CHEMBL3098980,Cc1cc(N)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2n1,inactive,310.33200000000005,3.908520000000001,3.0,3.0,4.494850021680094
CHEMBL3098979,CCOC(=O)c1ccc(NC(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,inactive,364.40500000000014,3.9461200000000014,3.0,5.0,4.292429823902063
CHEMBL3098978,COc1ccc(NC(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,inactive,322.36800000000005,3.7780200000000015,3.0,4.0,4.3872161432802645
CHEMBL3098977,Cc1cc(N)c2cc(NC(=O)Nc3ccc(-c4ccccc4)cc3)ccc2n1,inactive,368.44000000000005,5.436420000000004,3.0,3.0,4.102372908709558
CHEMBL3098976,Cc1cc(N)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2n1,inactive,336.3510000000001,3.498120000000001,3.0,5.0,4.3872161432802645
CHEMBL3098975,COc1ccsc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,341.43600000000015,3.766820000000002,2.0,5.0,4.0
CHEMBL3098974,COc1ccncc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,336.3950000000001,3.100320000000001,2.0,5.0,4.0
CHEMBL3098973,COc1ncccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,336.3950000000001,3.100320000000001,2.0,5.0,4.0
CHEMBL3098972,COc1ccccc1CCCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,349.4340000000001,4.095420000000002,2.0,4.0,4.0
CHEMBL3098971,Cc1cc(N)c2cc(NC(=O)Cc3ccccc3Cl)ccc2n1,inactive,325.79900000000004,3.960020000000002,2.0,3.0,4.0
CHEMBL3098970,COc1ccccc1CC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,321.38000000000005,3.315220000000001,2.0,4.0,4.0
CHEMBL3099015,CCCOc1ccccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,363.46100000000007,4.485520000000003,2.0,4.0,4.0
CHEMBL3099014,CCOc1ccccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,349.4340000000001,4.095420000000002,2.0,4.0,4.0
CHEMBL3099013,COc1cc(Br)ccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,414.3030000000001,4.4678200000000015,2.0,4.0,4.0
CHEMBL3099012,COc1cc(Cl)ccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,369.85200000000015,4.358720000000002,2.0,4.0,4.0
CHEMBL3099011,COc1ccc(Cl)cc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,369.85200000000015,4.358720000000002,2.0,4.0,4.0
CHEMBL3099010,COc1ccc(Br)cc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,414.3030000000001,4.4678200000000015,2.0,4.0,4.0
CHEMBL3099009,COc1ccccc1/C=C/C(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,333.3910000000001,3.785920000000001,2.0,4.0,4.0
CHEMBL3099008,Cc1cc(N)c2cc(NC(=O)CCc3ccc(F)cc3)ccc2n1,inactive,323.371,3.835820000000002,2.0,3.0,4.0
CHEMBL3099007,Cc1cc(N)c2cc(NC(=O)CCc3ccccc3C(F)(F)F)ccc2n1,inactive,373.378,4.715520000000003,2.0,3.0,4.0
CHEMBL3099006,Cc1cc(N)c2cc(NC(=O)CCc3ccccc3C)ccc2n1,inactive,319.408,4.005140000000003,2.0,3.0,4.0
CHEMBL3099005,Cc1cc(N)c2cc(NC(=O)CCc3ccccc3Cl)ccc2n1,inactive,339.826,4.350120000000002,2.0,3.0,4.0
CHEMBL3099004,Cc1cc(N)c2cc(NC(=O)CCc3ccccc3OC(=O)c3ccccc3)ccc2n1,inactive,425.4880000000001,4.915920000000003,2.0,5.0,4.0
CHEMBL3099003,COc1cccc(CCC(=O)Nc2ccc3nc(C)cc(N)c3c2)c1OC,inactive,365.43300000000016,3.7139200000000017,2.0,5.0,4.0
CHEMBL3099002,COc1ccc(OC)c(CCC(=O)Nc2ccc3nc(C)cc(N)c3c2)c1,inactive,365.4330000000001,3.7139200000000017,2.0,5.0,4.0
CHEMBL3099001,COc1cccc(CCC(=O)Nc2ccc3nc(C)cc(N)c3c2)c1,inactive,335.4070000000001,3.7053200000000013,2.0,4.0,4.0
CHEMBL3099000,COc1ccc(CCC(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,inactive,335.4070000000001,3.7053200000000013,2.0,4.0,4.0
CHEMBL3098999,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cccc5cccnc45)c3)ccc2n1,inactive,404.4730000000001,5.592920000000004,2.0,4.0,4.102372908709558
CHEMBL3098998,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cccc5ncccc45)c3)ccc2n1,inactive,404.4730000000001,5.592920000000003,2.0,4.0,4.167491087293763
CHEMBL3098997,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cncc5ccccc45)c3)ccc2n1,inactive,404.4730000000001,5.592920000000003,2.0,4.0,4.0
CHEMBL3098996,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cnc5ccccc5c4)c3)ccc2n1,inactive,404.4730000000001,5.592920000000003,2.0,4.0,4.346787486224656
CHEMBL3098995,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4ccc5ncccc5c4)c3)ccc2n1,inactive,404.4730000000001,5.592920000000003,2.0,4.0,4.585026652029182
CHEMBL3098994,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cccc5cccnc45)cc3)ccc2n1,inactive,404.4730000000001,5.592920000000004,2.0,4.0,4.187086643357144
CHEMBL3098993,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cccc5ncccc45)cc3)ccc2n1,inactive,404.4730000000001,5.592920000000003,2.0,4.0,4.468521082957745
CHEMBL3098992,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cncc5ccccc45)cc3)ccc2n1,inactive,404.4730000000001,5.592920000000003,2.0,4.0,4.187086643357144
CHEMBL3098991,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cnc5ccccc5c4)cc3)ccc2n1,inactive,404.47300000000007,5.592920000000004,2.0,4.0,4.0
CHEMBL3098990,COc1ccccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1,inactive,335.4070000000001,3.7053200000000013,2.0,4.0,4.0
CHEMBL87699,Cc1cc(N)c2cc(NC(=O)CCc3ccccc3)ccc2n1,inactive,305.38100000000003,3.696720000000002,2.0,3.0,4.0
CHEMBL3098989,Cc1cc(N)c2cc(NC(=O)Cc3ccc4c(c3)OCO4)ccc2n1,inactive,335.36300000000006,3.0353200000000014,2.0,5.0,4.0
CHEMBL3098988,Cc1cc(N)c2cc(NC(=O)Cc3ccccc3)ccc2n1,inactive,291.35400000000004,3.3066200000000014,2.0,3.0,4.0
CHEMBL3098987,Cc1cc(N)c2cc(NC(=O)COc3ccc(OCc4ccccc4)cc3)ccc2n1,inactive,413.4770000000001,4.721920000000003,2.0,5.0,4.0
CHEMBL3098986,COc1ccc(/C=C/C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,inactive,333.3910000000001,3.7859200000000017,2.0,4.0,4.0
CHEMBL3098985,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4ccc(N(C)C)cc4)c3)ccc2n1,inactive,396.49400000000014,5.110720000000003,2.0,4.0,4.161150909262744
CHEMBL3099031,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4ccc5ncccc5c4)cc3)ccc2n1,inactive,404.47300000000007,5.592920000000003,2.0,4.0,4.42021640338319
CHEMBL3099030,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cccnc4)cc3)ccc2n1,inactive,354.41300000000007,4.439720000000002,2.0,4.0,4.638272163982407
CHEMBL3099029,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4ccccc4)cc3)ccc2n1,inactive,353.42500000000007,5.0447200000000025,2.0,3.0,4.0
CHEMBL3099028,COc1ccc2[nH]c(C(=O)Nc3ccc4nc(C)cc(N)c4c3)cc2c1,inactive,346.3900000000001,3.8676200000000014,3.0,4.0,4.455931955649724
CHEMBL3099027,Cc1cc(N)c2cc(NC(=O)c3cc4ccccc4o3)ccc2n1,inactive,317.34800000000007,4.123920000000002,2.0,4.0,4.0
CHEMBL3099026,Cc1cc(N)c2cc(NC(=O)c3ccc4ccccc4n3)ccc2n1,inactive,328.37500000000006,3.9259200000000014,2.0,4.0,4.0
CHEMBL3098140,Cc1cc(N)c2cc(NC(=O)c3cc4ccccc4cn3)ccc2n1,inactive,328.37500000000006,3.9259200000000014,2.0,4.0,4.0
CHEMBL3099025,Cc1cc(N)c2cc(NC(=O)c3ccc(N4CCOCC4)cc3)ccc2n1,inactive,362.4330000000001,3.2143200000000016,2.0,5.0,4.568636235841013
CHEMBL3099024,Cc1cc(N)c2cc(NC(=O)c3cccc(N(C)C)c3)ccc2n1,inactive,320.396,3.4437200000000026,2.0,4.0,4.0
CHEMBL3099023,Cc1cc(N)c2cc(NC(=O)c3ccco3)ccc2n1,inactive,267.288,2.970720000000001,2.0,4.0,4.327902142064283
CHEMBL3099022,Cc1cc(N)c2cc(NC(=O)c3cccnc3)ccc2n1,inactive,278.31500000000005,2.7727200000000014,2.0,4.0,4.0
CHEMBL3099021,Cc1cc(N)c2cc(NC(=O)c3cccc(C(=O)c4ccccc4)c3)ccc2n1,inactive,381.43500000000006,4.608720000000003,2.0,4.0,4.0
CHEMBL3099020,Cc1cc(N)c2cc(NC(=O)c3ccc(Oc4ccccc4)cc3)ccc2n1,inactive,369.42400000000004,5.170020000000003,2.0,4.0,4.0
CHEMBL87223,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,intermediate,372.43200000000013,4.208240000000001,4.0,5.0,5.142667503568732
CHEMBL3103456,O=C(CC(CCOCC12CC3CC(CC(Br)(C3)C1)C2)c1ccc(Cl)cc1Cl)NO,inactive,505.28000000000026,6.1131000000000055,2.0,3.0,4.886056647693163
CHEMBL3103455,C=CCOCCC(CC(=O)NO)c1ccc(Cl)cc1Cl,intermediate,318.20000000000005,3.5652000000000017,2.0,3.0,5.267606240177032
CHEMBL3103454,O=C(CC(CCOCc1ccccc1)c1ccc(Cl)cc1Cl)NO,intermediate,368.26000000000005,4.579400000000004,2.0,3.0,5.5376020021010435
CHEMBL3103453,O=C(CC(CCOCCc1ccc(F)cc1)c1ccc(Cl)cc1Cl)NO,active,400.2770000000001,4.761000000000005,2.0,3.0,6.013228265733755
CHEMBL3103452,O=C(CC(CC(=O)NCCC1CC1)c1ccc(Cl)cc1Cl)NO,intermediate,359.253,3.278900000000001,3.0,3.0,5.036212172654444
CHEMBL3103451,COc1ccc(CCNC(=O)CC(CC(=O)NO)c2ccc(Cl)cc2Cl)cc1,intermediate,425.3120000000001,3.730100000000002,3.0,4.0,5.173925197299173
CHEMBL3103450,O=C(CC(CC(=O)NCCc1ccc(F)cc1)c1ccc(Cl)cc1Cl)NO,intermediate,413.2760000000001,3.8606000000000025,3.0,3.0,5.585026652029182
CHEMBL3103449,O=C(CC(CC(=O)Nc1ccc(Br)cc1)c1ccc(Cl)cc1Cl)NO,intermediate,446.1280000000001,4.7638000000000025,3.0,3.0,5.1938200260161125
CHEMBL3103448,Cc1ccccc1NC(=O)CC(CC(=O)NO)c1ccc(Cl)cc1Cl,intermediate,381.259,4.309720000000002,3.0,3.0,5.698970004336019
CHEMBL3103447,COc1cc(F)ccc1NC(=O)CC(CC(=O)NO)c1ccc(Cl)cc1Cl,intermediate,415.24800000000005,4.149000000000003,3.0,4.0,5.958607314841775
CHEMBL3112880,CC(C)Oc1c(C(Nc2ccccn2)c2ccccc2)ccc2cccnc12,inactive,369.46800000000013,5.6185000000000045,1.0,4.0,4.0
CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,inactive,228.078,3.5556200000000016,1.0,2.0,4.995678626217358
CHEMBL1200596,Oc1c(Cl)cc(Cl)c2cccnc12,inactive,214.051,3.2472000000000003,1.0,2.0,4.939302159646388
